,key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
2255,2336,,,,127.0,,,,,,,,215.0,,112.0,104.0
2256,2337,,,,139.0,,,,,,,,203.0,,121.0,105.0
2257,2338,,,,104.0,,,,,,,,,,111.0,55.0
2258,2339,,,,97.0,,,,,,,,143.0,,122.0,105.0
2259,2340,,,,69.0,,,,,,,,203.0,,122.0,105.0
2260,2341,,,,,,71.0,,,,,,156.0,,146.0,104.0
2261,2342,,,,28.0,,,,,,90.0,,261.0,,192.0,157.0
2262,2343,,,,115.0,,,,,,,,155.0,,147.0,103.0
2263,2344,,,,,,93.0,,,,,68.0,261.0,,247.0,158.0
2264,2345,,,,94.0,,,,,,,,156.0,,140.0,104.0
2265,2346,,,,58.0,,,,,,30.0,,159.0,,145.0,102.0
2266,2347,,,,,,,,,,107.0,,155.0,,144.0,102.0
2267,2348,,,,19.0,,,,,,,,,,,
2268,2349,,,,110.0,,,,,,,,311.0,,184.0,208.0
2269,2350,,,,,,,,,,86.0,,256.0,,115.0,225.0
2270,2351,,,,,,,,,,97.0,,358.0,,117.0,224.0
2271,2352,,,,120.0,,,,,,,,191.0,,117.0,205.0
2272,2353,,,,104.0,,,,,,,,257.0,,114.0,235.0
2273,2354,,,,77.0,,,,,,,,349.0,,120.0,232.0
2274,2355,,,85.0,,,,,,,,,240.0,,127.0,202.0
2275,2357,48.0,,129.0,,,,,,,,,369.0,,220.0,225.0
2276,2358,,,108.0,,,,,,,,,394.0,,113.0,223.0
2277,2359,,,,,,149.0,,,,,,337.0,,252.0,240.0
2278,2360,,,,104.0,,195.0,,,,,,127.0,,230.0,104.0
2279,2361,,,,,,170.0,,,,,,,,,
2280,2362,,,43.0,,,23.0,,,,,,105.0,,110.0,103.0
2281,2363,31.0,,,,,261.0,,,,,43.0,,,282.0,
2282,2364,,,,,,43.0,,,,,,124.0,,216.0,104.0
2283,2365,,,,,,91.0,,,,,19.0,220.0,,214.0,103.0
2284,2366,,,,,,54.0,,,,,,206.0,,140.0,102.0
2285,2367,,,,,,,,,,,,410.0,,184.0,
2286,2368,,,,,,,,,,,,414.0,,182.0,
2287,2369,,,,,,,,,,,,412.0,,190.0,
2288,2370,,,150.0,,,,,,,,,155.0,,208.0,
2289,2371,,,,114.0,,,,,,,,205.0,,148.0,205.0
2290,2372,,,,116.0,,,,,,,,203.0,,119.0,205.0
2291,2374,,,,,,77.0,,,,,,,,223.0,
2292,2375,,,,,,100.0,,,,,,,,247.0,
2293,2376,,,184.0,,,266.0,,,,,,439.0,,118.0,230.0
2294,2377,,,,,,109.0,,,,,,156.0,,249.0,103.0
2295,2378,,,,,,66.0,,,,,,125.0,,179.0,104.0
2296,2379,,,104.0,,,230.0,,,,,,156.0,,149.0,105.0
2297,2380,,,135.0,,,107.0,,,,,,136.0,,148.0,105.0
2298,2381,,,,,,155.0,,,,,,177.0,,149.0,102.0
2299,2382,,,63.0,,,265.0,,,,,,,,198.0,
2300,2383,,,191.0,,,278.0,,,,,,105.0,,149.0,106.0
2301,2384,,,193.0,,,126.0,,,,,,204.0,,159.0,104.0
2302,2385,,,251.0,,,103.0,,,,,,247.0,,148.0,106.0
2303,2386,,,29.0,,,123.0,,,,,,157.0,,149.0,104.0
2304,2387,,,,,,252.0,,,,,,156.0,,196.0,105.0
2305,2388,,,,,,,,,,,,380.0,,223.0,
2306,2389,,,,,,,,,,,,207.0,,135.0,
2307,2391,,,,,,,,,,,,206.0,,91.0,
2308,2392,,,,,,,,,,,,201.0,,98.0,
2309,2393,,,,,,,,,,,,206.0,,98.0,
2310,2394,,,,65.0,,,,,,,,207.0,,99.0,206.0
2311,2395,,,,72.0,,,,,,,,,,,
2312,2396,,,,126.0,,,,,,,,103.0,,91.0,204.0
2313,2397,,,,220.0,,,,,,,,206.0,,99.0,202.0
2314,2398,,,,161.0,,,,,,,,153.0,,146.0,104.0
2315,2399,,,,153.0,,,,,,,,106.0,,145.0,54.0
2316,2400,,,,121.0,,,,,,,,156.0,,142.0,104.0
2317,2401,,,,98.0,,,,,,,,156.0,,139.0,104.0
2318,2402,,,,111.0,,,,,,,,157.0,,136.0,104.0
2319,2403,,,,128.0,,,,,,52.0,,155.0,,139.0,104.0
2320,2404,,,,,,117.0,,,,,,160.0,156.0,,109.0
2321,2405,,,,34.0,,,,,,,,307.0,,142.0,160.0
2322,2406,,,36.0,,,,,,,,,263.0,,176.0,160.0
2323,2407,,,,,,,,,,,,206.0,,139.0,105.0
2324,2409,,,72.0,,,,,,,,,203.0,,138.0,105.0
2325,2410,,,,,,,,,,,,,,120.0,
2326,2411,,,26.0,,,,,,,,,153.0,,108.0,104.0
2327,2412,,,129.0,,,,,,,,,,,199.0,
2328,2413,,,131.0,,,,,,,,,,,,
2329,2414,,,53.0,,,,,,,,,153.0,,128.0,104.0
2330,2415,,,104.0,,,,,,,,,226.0,,114.0,106.0
2331,2416,,,,,,357.0,,,,,,,,234.0,
2332,2417,,,,,,66.0,,,,,,,,229.0,
2333,2418,,,,,,77.0,,,,,,,,236.0,
2334,2419,,,194.0,,,124.0,,,,,49.0,,,136.0,
2335,2420,,,102.0,,,86.0,,,,,,,,137.0,
2336,2421,,,180.0,,,159.0,,,,,49.0,,,83.0,
2337,2422,,,137.0,,,49.0,,,,,,,,91.0,
2338,2423,,,44.0,,,,,,,,,103.0,,106.0,205.0
2339,2424,,,190.0,,,,,,,,,156.0,,93.0,204.0
2340,2425,,,50.0,,,55.0,,,,,,155.0,,91.0,205.0
2341,2426,,,,,,105.0,,,,,,,,140.0,
2342,2427,,,44.0,,,66.0,,,,,,,,89.0,
2343,2428,,,,,,49.0,,,,,,155.0,,115.0,205.0
2344,2429,,,23.0,,,58.0,,,,,47.0,155.0,,137.0,204.0
2345,2430,,,111.0,,,,,,,,31.0,,,,
2346,2431,,,21.0,,,,,,,,,106.0,,96.0,205.0
2347,2432,,,61.0,,,,,,,,,107.0,,147.0,204.0
2348,2433,,,,,,88.0,,,,,140.0,155.0,,138.0,104.0
2349,2435,,,116.0,141.0,,,,,,,,310.0,,189.0,207.0
2350,2436,,,,,,120.0,,,,,,311.0,,183.0,210.0
2351,2437,,,,,,,,,,,,205.0,,142.0,106.0
2352,2438,,,136.0,,,,,,,,,316.0,,184.0,213.0
2353,2439,,,113.0,,,,,,,,,550.0,,200.0,226.0
2354,2440,,,158.0,,,,,,,,,226.0,,118.0,227.0
2355,2441,,,159.0,,,,,,,,,457.0,,158.0,237.0
2356,2442,,,55.0,,,,,,,,,209.0,,113.0,204.0
2357,2443,,,98.0,,,,,,,,,387.0,,121.0,236.0
2358,2444,,,,,,108.0,,,,,8.0,277.0,,116.0,246.0
2359,2445,,,64.0,,,,,,,,,261.0,,118.0,240.0
2360,2447,,,,,,,,,,,,244.0,,125.0,229.0
2361,2448,,,,,,,,,,,,263.0,,117.0,230.0
2362,2449,,,48.0,,,,,,,,,,,129.0,
2363,2450,,,19.0,,,,,,,,,107.0,,117.0,205.0
2364,2451,,,,,,93.0,,,,,,361.0,,235.0,204.0
2365,2452,,,90.0,,,,,,,,58.0,156.0,,145.0,205.0
2366,2453,,,145.0,,,,,,,,,103.0,,144.0,204.0
2367,2454,,,106.0,,,,,,,,,203.0,,94.0,204.0
2368,2455,47.0,,94.0,,,,,,,,,209.0,,142.0,
2369,2456,46.0,,40.0,,,,,,,,,412.0,,236.0,203.0
2370,2457,,,83.0,,,,,,,,,157.0,,89.0,206.0
2371,2458,,,,,,,,,,,,105.0,,111.0,207.0
2372,2459,,,,,,,,,,,20.0,157.0,,146.0,106.0
2373,2461,,,,,,,,,,,,312.0,,229.0,210.0
2374,2462,,,,,,,,,,,,310.0,,190.0,209.0
2375,2463,,,78.0,,,,,,,,,260.0,,189.0,209.0
2376,2464,,,82.0,,,,,,,,,213.0,,231.0,160.0
2377,2465,,,154.0,,,,,,,,,211.0,,232.0,160.0
2378,2466,,,19.0,,,,,,,,,261.0,,232.0,208.0
2379,2467,,,45.0,,,,,,,,,,,193.0,
2380,2470,,,51.0,,,,,,,,,207.0,,160.0,205.0
2381,2472,,,72.0,,,,,,,,,,,,
2382,2473,27.0,,,116.0,,,,,,,,234.0,,129.0,225.0
2383,2474,,,23.0,,,,,,,,64.0,206.0,,119.0,205.0
2384,2475,31.0,,,109.0,,,,,,,,361.0,,126.0,205.0
2385,2476,,,245.0,21.0,,,,,,,,192.0,,127.0,154.0
2386,2477,,,170.0,85.0,,,,,,,,203.0,,249.0,103.0
2387,2478,,,185.0,99.0,,,,,,,,208.0,,178.0,103.0
2388,2479,,,130.0,,,,,,,,,205.0,,181.0,105.0
2389,2480,,,146.0,30.0,,,,,,,,205.0,,149.0,103.0
2390,2481,,,121.0,94.0,,,,,,,,207.0,,149.0,104.0
2391,2482,,,,79.0,,,,,,,,413.0,,246.0,103.0
2392,2483,,,,85.0,,,,,,,,205.0,,108.0,104.0
2393,2484,,,,47.0,,,,,,,,207.0,,119.0,103.0
2394,2485,,,,98.0,,,,,,,,510.0,,209.0,104.0
2395,2486,,,,49.0,,,,,,,,229.0,,98.0,104.0
2396,2487,,,,,,121.0,,,,,58.0,106.0,,221.0,105.0
2397,2488,,,23.0,,,,,,,,,157.0,,140.0,105.0
2398,2489,,,,,,100.0,,,,,24.0,103.0,,149.0,104.0
2399,2490,,,50.0,116.0,,,,,,,,313.0,,197.0,209.0
2400,2492,,,74.0,198.0,,,,,,,,266.0,,198.0,209.0
2401,2493,,,115.0,105.0,,,,,,,,236.0,,118.0,205.0
2402,2494,,,,162.0,,,,,,,,155.0,,119.0,155.0
2403,2495,,,21.0,,,,,,,90.0,,256.0,,129.0,223.0
2404,2496,,,,63.0,,,,,,122.0,,256.0,,129.0,226.0
2405,2497,,,,85.0,,,,,,,,230.0,,124.0,226.0
2406,2498,,,90.0,,,,,,,101.0,,206.0,,129.0,207.0
2407,2499,,,47.0,,,,,,,,,233.0,,126.0,227.0
2408,2500,,,44.0,,,,,,,,,255.0,,120.0,226.0
2409,2501,,,255.0,,,,,,,,,145.0,,137.0,128.0
2410,2502,,,49.0,,,,,,,,,,,129.0,
2411,2503,,,125.0,,,,,,,,,207.0,,128.0,205.0
2412,2504,,,,,,,,,,,,257.0,,124.0,235.0
2413,2505,,,,,,,,,,,,242.0,,125.0,228.0
2414,2506,,,,86.0,,,,,,,,,,248.0,105.0
2415,2507,,,,,,,,,,,,,,250.0,156.0
2416,2508,,,,108.0,,,,,,,,,,200.0,108.0
2417,2509,,,230.0,,,252.0,,,,,,108.0,,252.0,104.0
2418,2510,,,240.0,,,236.0,,,,,,108.0,,202.0,214.0
2419,2511,,,152.0,,,194.0,,,,,,108.0,,148.0,218.0
2420,2512,,,,,,34.0,,,,,,208.0,,150.0,108.0
2421,2513,,,142.0,,,236.0,,,,,,,,302.0,108.0
2422,2514,,,26.0,,,196.0,,,,,,108.0,,202.0,110.0
2423,2515,118.0,,232.0,,,206.0,,,,,,,,452.0,108.0
2424,2516,,,,,,196.0,,,,,18.0,108.0,,504.0,110.0
2425,2517,,,,,,172.0,,,,,,,,504.0,
2426,2518,,,,,,50.0,,,,,90.0,,,152.0,
2427,2519,,,,,,30.0,,,,,46.0,,,122.0,
2428,2520,,,,,,184.0,,,,,90.0,,,252.0,
2429,2521,,,,,,80.0,,,,,,,,102.0,
2430,2522,,,,,,70.0,,,,,,,,400.0,
2431,2523,,,124.0,,,,,,,,,,,148.0,
2432,2524,,,,,,,,,,,,106.0,,246.0,208.0
2433,2525,,,44.0,,,28.0,,,,,,208.0,,100.0,208.0
2434,2526,,,68.0,,,,,,,,,380.0,,122.0,238.0
2435,2527,,,68.0,,,,,,,,,242.0,,118.0,230.0
2436,2528,,,80.0,,,,,,,,,,,,
2437,2529,,,,,,,,,,,,240.0,,122.0,234.0
2438,2530,,,154.0,,,,,,,,,208.0,,122.0,230.0
2439,2531,,,,,,,,,,,,158.0,,128.0,158.0
2440,2532,,,70.0,,,,,,,,,434.0,,246.0,166.0
2441,2533,,,,,,38.0,,,,,,390.0,,126.0,224.0
2442,2534,,,80.0,,,78.0,,,,,20.0,,,158.0,
2443,2535,,,,,,96.0,,,,,,138.0,,130.0,136.0
2444,2536,,,,,,170.0,,,,,,,,,
2445,2537,,,,,,126.0,,,,,,,,,
2446,2538,,,24.0,,,,,,,,,208.0,,320.0,
2447,2539,,,134.0,,,,,,,,,208.0,,148.0,108.0
2448,2540,,,18.0,,,46.0,,,,,,108.0,,248.0,104.0
2449,2541,,,,,,170.0,,,,,16.0,,,248.0,108.0
2450,2542,,,,,,104.0,,,,,,,,348.0,102.0
2451,2543,,,,,,152.0,,,,,18.0,,,106.0,
2452,2544,,,208.0,,,,,,,,,208.0,,98.0,206.0
2453,2545,,,100.0,,,,,,,,,108.0,,98.0,206.0
2454,2546,,,202.0,,,62.0,,,,,200.0,156.0,,100.0,208.0
2455,2547,,,202.0,,,50.0,,,,,148.0,106.0,,98.0,208.0
2456,2548,,,80.0,,,,,,,,,152.0,,146.0,208.0
2457,2549,,,78.0,,,,,,,,,106.0,,118.0,208.0
2458,2550,,,,,,,,,,,,158.0,,94.0,208.0
2459,2551,,,302.0,,,,,,,,,208.0,,102.0,208.0
2460,2552,,,104.0,,,,,,,,158.0,158.0,,98.0,206.0
2461,2553,,,90.0,,,,,,,,,158.0,,146.0,106.0
2462,2554,,,122.0,,,,,,,,,316.0,,180.0,210.0
2463,2555,,,20.0,,,,,,,,,312.0,,188.0,212.0
2464,2556,,,,,,,,,,,,264.0,,192.0,216.0
2465,2557,,,,,,,,,,,,158.0,,148.0,102.0
2466,2558,28.0,,,,,,,,,,,312.0,,180.0,214.0
2467,2559,,,,,,,,,,,,158.0,,146.0,104.0
2468,2560,,,24.0,,,,,,,,,314.0,,188.0,208.0
2469,2561,,,,150.0,,,,,,,,204.0,,148.0,104.0
2470,2562,36.0,246.0,,52.0,144.0,,506.0,,,,,,,,
2471,2563,22.0,254.0,,38.0,124.0,,340.0,,,,,,,,
2472,2564,38.0,254.0,,62.0,128.0,,296.0,,,,,,,,
2473,2565,44.0,254.0,,100.0,136.0,,208.0,,,,,,,,
2474,2566,34.0,258.0,,74.0,120.0,,298.0,,,,,,,,
2475,2567,48.0,254.0,,,,,462.0,,,,,,,,
2476,2568,44.0,228.0,,12.0,120.0,,,,,,,,,,
2477,2569,30.0,236.0,,,94.0,,250.0,,,,,,,,
2478,2570,50.0,270.0,,124.0,18.0,,352.0,,,,,108.0,,,
2479,2571,,,,,,70.0,,,,,,,,242.0,
2480,2572,,,304.0,,,202.0,,,,,16.0,106.0,,234.0,208.0
2481,2573,,,,124.0,,,,,,,,208.0,,90.0,208.0
2482,2574,,,,126.0,,,,,,,,108.0,,122.0,208.0
2483,2575,,,178.0,,,,,,,,,,,148.0,
2484,2576,,,174.0,,,38.0,,,,,102.0,162.0,,252.0,
2485,2577,,,78.0,,,,,,,,,166.0,,236.0,
2486,2578,,,,,,,,,,,72.0,216.0,,188.0,116.0
2487,2579,,,,,,,,,,,124.0,214.0,,234.0,
2488,2580,,,,,,,,,,,144.0,208.0,,146.0,106.0
2489,2581,,,82.0,,,42.0,,,,,146.0,208.0,,136.0,108.0
2490,2582,,,,220.0,,,,,,,,,,,
2491,2583,,,,,,,,,,,,208.0,,294.0,158.0
2492,2584,,,132.0,112.0,,,,,,,,316.0,,234.0,214.0
2493,2585,,,270.0,,,,,,,,,316.0,,178.0,216.0
2494,2586,,,136.0,,,,,,,,,,,,
2495,2587,,,222.0,58.0,,,,,,,,408.0,,150.0,232.0
2496,2588,,,96.0,,,,,,,,,258.0,,102.0,224.0
2497,2589,,,138.0,22.0,,,,,,,,250.0,,114.0,226.0
2498,2590,,,96.0,26.0,,,,,,,,,,138.0,
2499,2591,32.0,,,,,96.0,,,,,,108.0,,228.0,108.0
2500,2592,,,,,,182.0,,,,,,,,222.0,
2501,2593,36.0,,,,,146.0,,,,,,,,232.0,
2502,2594,,,,,,170.0,,,,,,368.0,,312.0,126.0
2503,2596,,,,,,204.0,,,,,62.0,228.0,,128.0,208.0
2504,2597,34.0,,,,,288.0,,,,,,,,148.0,
2505,2598,,,,,,82.0,,,,,,,,150.0,
2506,2601,,,104.0,,,,,,,,,,,148.0,102.0
2507,2602,,,72.0,,,,,,,,,316.0,,238.0,108.0
2508,2603,,,,,,,,,,,,158.0,,120.0,106.0
2509,2604,,,68.0,,,,,,,,,158.0,,120.0,106.0
2510,2605,,,,,,112.0,,,,,18.0,,,118.0,
2511,2606,22.0,,130.0,,,50.0,,,,,,236.0,,176.0,
2512,2607,28.0,,,,,,,,,,,256.0,,216.0,
2513,2609,30.0,,,,,128.0,,,,,48.0,316.0,,198.0,160.0
2514,2610,,,142.0,,,,,,,,,158.0,,150.0,106.0
2515,2611,,,,,,,,,,,,158.0,,148.0,
2516,2612,,,278.0,,,,,,,,,312.0,,198.0,212.0
2517,2613,,,48.0,88.0,,,,,,,,266.0,,200.0,210.0
2518,2614,,,,158.0,,,,,,,,158.0,,152.0,108.0
2519,2615,,,,174.0,,,,,,,,316.0,,196.0,214.0
2520,2616,,,,,,,,,,84.0,,158.0,,150.0,104.0
2521,2617,,,134.0,,,,,,,104.0,,,,,
2522,2618,,,,88.0,,,,,,72.0,,266.0,,298.0,158.0
2523,2619,,,,28.0,,,,,,84.0,,232.0,,120.0,208.0
2524,2620,,,,112.0,,,,,,,,208.0,,118.0,208.0
2525,2621,,,,88.0,,,,,,,,,,,
2526,2622,,,258.0,,,180.0,,,,,46.0,,,218.0,
2527,2623,,,,,,168.0,,,,,64.0,272.0,,132.0,226.0
2528,2624,,,,,,,,,,,,270.0,,152.0,
2529,2626,,,,,,,,,,,,,,154.0,
2530,2627,,,,,,,,,,,,,,148.0,
2531,2629,,,,,,,,,,,,,,102.0,
2532,2630,,,,,,,,,,,,158.0,,202.0,108.0
2533,2631,,,204.0,,,414.0,,,,,,58.0,,198.0,106.0
2534,2632,,,204.0,,,326.0,,,,,,,,198.0,106.0
2535,2633,,,250.0,,,498.0,,,,,,58.0,,194.0,108.0
2536,2634,,,164.0,,,158.0,,,,,,,,446.0,
2537,2635,,,74.0,,,218.0,,,,,,58.0,,300.0,104.0
2538,2636,,,84.0,,,142.0,,,,,,,,200.0,106.0
2539,2637,,,134.0,,,204.0,,,,,,,,298.0,
2540,2638,,,126.0,,,,,,,,,,,300.0,
2541,2639,,,,,,,,,,100.0,,208.0,,100.0,206.0
2542,2640,,,,104.0,,,,,,,,208.0,,100.0,206.0
2543,2641,,,128.0,62.0,,,,,,,,208.0,,98.0,206.0
2544,2642,,,146.0,,,,,,,,,466.0,,196.0,206.0
2545,2643,,,,120.0,,,,,,,,202.0,,98.0,206.0
2546,2644,,,130.0,,,,,,,,,,,300.0,
2547,2645,,,62.0,84.0,,,,,,,,238.0,,132.0,224.0
2548,2646,,,88.0,74.0,,,,,,,,458.0,,220.0,230.0
2549,2647,,,108.0,,,,,,68.0,,,,,144.0,
2550,2648,,,242.0,,,,,,68.0,,,,,130.0,
2551,2649,,,164.0,,,,,,70.0,,,,,248.0,
2552,2650,,,142.0,106.0,,,,,74.0,,,,,148.0,
2553,2651,,,150.0,,,,,,66.0,,,,,220.0,
2554,2652,,,152.0,,,,,,68.0,,,,,148.0,
2555,2653,,,,,,,,,,,,,,398.0,
2556,2654,,,,,,40.0,,,,,,,,348.0,74.0
2557,2655,,,,,,96.0,,,,,94.0,,,342.0,
2558,2656,,,,,,150.0,,,,,68.0,102.0,,352.0,58.0
2559,2657,,,,,,70.0,,,,,,,,352.0,
2560,2658,,,42.0,,,,,,,,,,,230.0,
2561,2659,,,,,,118.0,,,,,,,,244.0,72.0
2562,2660,,,,,,,,,,,,104.0,,120.0,206.0
2563,2661,,,,,,108.0,,,,,,158.0,,100.0,206.0
2564,2662,,,150.0,,,128.0,,,,,,,,248.0,
2565,2663,,,96.0,,,80.0,,,,,,158.0,,118.0,206.0
2566,2664,,,170.0,,,82.0,,,,,,,,102.0,158.0
2567,2665,,,,,,100.0,,,,,,,,148.0,
2568,2666,,,,,,28.0,,,,,34.0,152.0,,64.0,206.0
2569,2667,,,,,,90.0,,,,,,,,102.0,208.0
2570,2668,,,,,,58.0,,,,,74.0,158.0,,100.0,206.0
2571,2669,,,,,,,,,,,,206.0,,102.0,208.0
2572,2670,,,,,,62.0,,,,,,,,270.0,
2573,2671,,,,,,58.0,,,,,226.0,260.0,,,208.0
2574,2672,,,,,,284.0,,,,,200.0,,,148.0,
2575,2673,,,,,,186.0,,,,,,,,148.0,
2576,2674,,,,,,136.0,,,,,206.0,,,222.0,
2577,2675,,,152.0,,120.0,,,,,,,240.0,,170.0,226.0
2578,2676,,,168.0,,70.0,,,,,,,,,224.0,
2579,2677,,,100.0,,74.0,,,,,,,188.0,,148.0,156.0
2580,2678,,,86.0,,,,,,,,,238.0,,130.0,226.0
2581,2679,,,,,,86.0,,,,,82.0,262.0,,130.0,224.0
2582,2680,,,52.0,,,,,,,,,270.0,,132.0,230.0
2583,2681,,,208.0,,,,,,,,,276.0,,132.0,224.0
2584,2682,,,152.0,,,,,,,,,244.0,,130.0,228.0
2585,2684,,,46.0,,,,,,,,,,,182.0,
2586,2685,,,,50.0,,,,,,,,,,352.0,
2587,2686,,,100.0,46.0,,,,,,,,,,452.0,
2588,2687,,,188.0,,,,,,,,,206.0,,98.0,108.0
2589,2688,,,,,,,,,,,,206.0,,100.0,108.0
2590,2689,,,,,,,,,,,,416.0,,202.0,106.0
2591,2690,,,,,,,,,,,,306.0,,98.0,106.0
2592,2691,,,,,,,,,,,,256.0,,98.0,108.0
2593,2692,,,66.0,,,,,,,,,308.0,,100.0,106.0
2594,2693,,,96.0,,,,,,,,,208.0,,100.0,108.0
2595,2694,,,,,,,,,,,,206.0,,150.0,108.0
2596,2695,,,,,,,,,,,,202.0,,102.0,208.0
2597,2696,,,,,,,,,,,,104.0,,98.0,206.0
2598,2697,,,58.0,,,,,,,,,160.0,,98.0,206.0
2599,2698,,,,,,,,,,,,108.0,,100.0,206.0
2600,2699,,,70.0,,,,,,,,,,,,
2601,2700,,,28.0,,,,,,,,,158.0,,198.0,206.0
2602,2701,,,110.0,,,,,,,,,158.0,,100.0,206.0
2603,2702,,,30.0,,,,,,,,,,,150.0,
2604,2703,,,,,,,,,,,,158.0,,98.0,206.0
2605,2704,,,58.0,,,,,,,,,,,198.0,
2606,2705,,,84.0,,,,,,,,,310.0,,200.0,212.0
2607,2706,,,26.0,,,,,,,,,106.0,,248.0,
2608,2707,,,128.0,,,,,,,,28.0,158.0,,148.0,104.0
2609,2708,,,108.0,,,,,,,,,316.0,,198.0,212.0
2610,2709,,,76.0,,,,,,,,,316.0,,204.0,206.0
2611,2710,,,42.0,,,,,,,,,430.0,,202.0,320.0
2612,2711,,,60.0,,,,,,,,,316.0,,198.0,212.0
2613,2712,,,,,,74.0,,,,,,262.0,,198.0,156.0
2614,2713,,,54.0,,,,,,,,,158.0,,152.0,108.0
2615,2714,,,50.0,,,,,,,,,202.0,,122.0,106.0
2616,2715,,,24.0,,,,,,,,,308.0,,148.0,106.0
2617,2716,,,154.0,,,,,,,,,158.0,,120.0,56.0
2618,2717,,,54.0,,,,,,,,,208.0,,124.0,104.0
2619,2718,,,66.0,,,,,,,,,202.0,,150.0,108.0
2620,2719,,,162.0,,,,,,,,,208.0,,102.0,108.0
2621,2720,,,66.0,,,,,,,,,308.0,,102.0,108.0
2622,2721,,,,,,,,,,,,310.0,,152.0,104.0
2623,2722,,,182.0,,,,,,,,,258.0,,102.0,108.0
2624,2723,,,58.0,,,,,,,,,228.0,,100.0,108.0
2625,2724,,,80.0,,,,,,,,,204.0,,152.0,108.0
2626,2725,,,74.0,,,,,,,,,156.0,,122.0,108.0
2627,2726,,,,,,,,,,,,108.0,,68.0,108.0
2628,2727,,,140.0,,,,,,,,,128.0,,98.0,108.0
2629,2728,,,34.0,,,,,,,,,156.0,,98.0,106.0
2630,2729,,,,,,,,,,,,158.0,,116.0,108.0
2631,2730,,,,84.0,,,,,,,,154.0,,118.0,106.0
2632,2731,,,100.0,,,,,,,,,158.0,,102.0,108.0
2633,2732,28.0,,,218.0,,,,,,,,160.0,,98.0,104.0
2634,2733,,,196.0,,,,,,,,,364.0,,196.0,212.0
2635,2734,,,172.0,30.0,,,,,,,,312.0,,198.0,210.0
2636,2735,,,,58.0,,,,,,,,158.0,,150.0,104.0
2637,2736,,,,108.0,,,,,,,,266.0,,252.0,156.0
2638,2737,,,,,,,,,,,,270.0,,128.0,224.0
2639,2740,,,214.0,,,,,,,,,254.0,,130.0,228.0
2640,2741,,,,,,,,,,,,270.0,,132.0,226.0
2641,2742,,,92.0,,,,,,,,,,,180.0,
2642,2743,,,130.0,,,,,,,,,,,,
2643,2744,,,42.0,,,,,,,,,,,,
2644,2745,,,176.0,,,,,,,,,158.0,,122.0,104.0
2645,2746,,,172.0,,,,,,,,,152.0,,122.0,106.0
2646,2747,,,210.0,,,,,,,,,,,100.0,58.0
2647,2748,,,64.0,58.0,,,,,,,,,,102.0,
2648,2749,,,84.0,,,,,,,,,158.0,,216.0,106.0
2649,2750,,,,100.0,,,,,,,,158.0,,120.0,100.0
2650,2751,,,,138.0,,,,,,,,208.0,,102.0,106.0
2651,2752,,,,,,,,,,,,208.0,,124.0,104.0
2652,2753,,,100.0,,,,,,,,,152.0,,222.0,104.0
2653,2754,,,108.0,,,128.0,,,,,,,,154.0,
2654,2755,,,,,,,,,,,,,,120.0,
2655,2756,,,102.0,,,174.0,,,,,,,,148.0,
2656,2757,,,104.0,,,32.0,,,,,,158.0,,254.0,
2657,2758,,,356.0,,,240.0,,,,,,,,204.0,
2658,2759,,,224.0,,,74.0,,,,,,216.0,,252.0,
2659,2760,,,152.0,,,46.0,,,,,,108.0,,202.0,
2660,2761,,,,100.0,,,,,,,,316.0,,254.0,106.0
2661,2762,,,,,,,,,,,,316.0,,202.0,210.0
2662,2763,,,,,,,,,,,,156.0,,150.0,104.0
2663,2764,30.0,,,,,,,,,,,452.0,,234.0,226.0
2664,2765,28.0,,42.0,42.0,,,,,,,,226.0,,176.0,222.0
2665,2766,,,100.0,,,,,,,,,208.0,,134.0,204.0
2666,2767,,,46.0,,,,,,,68.0,,224.0,,130.0,224.0
2667,2768,,,,158.0,,,,,,,,158.0,,124.0,104.0
2668,2769,,,,120.0,,,,,,,,158.0,,104.0,104.0
2669,2770,,,,,,,,,,102.0,,158.0,,100.0,106.0
2670,2771,,,,104.0,,,,,,,,108.0,,162.0,104.0
2671,2772,,,,88.0,,,,,,62.0,,156.0,,102.0,106.0
2672,2773,,,,,,,,,,72.0,,258.0,,104.0,106.0
2673,2774,,,,,,,,,,106.0,,206.0,,120.0,108.0
2674,2775,,,,,,,,,,96.0,,228.0,,104.0,108.0
2675,2776,,,,82.0,,,,,,,,230.0,,112.0,106.0
2676,2777,,,,128.0,,,,,,,,,,152.0,104.0
2677,2778,,,,,,66.0,,,,,,,,200.0,52.0
2678,2779,,,,,,36.0,,,,,,,,150.0,72.0
2679,2780,,,,,,,,,,,,108.0,,200.0,106.0
2680,2781,,,,,,62.0,,,,,22.0,316.0,,202.0,210.0
2681,2782,,,,,,,,,,,40.0,316.0,,152.0,210.0
2682,2783,,,24.0,,,98.0,,,,,,158.0,,152.0,108.0
2683,2784,,,,,,186.0,,,,,18.0,158.0,,204.0,108.0
2684,2785,,,,,,28.0,,,,,,158.0,,152.0,114.0
2685,2786,,,36.0,,,,,,,,,262.0,,204.0,212.0
2686,2787,,,100.0,,,,,,,,,266.0,,204.0,214.0
2687,2788,,,,,,,,,,,,206.0,,102.0,
