,key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
2258,2376,2019-08-01 22:15:30,,,,,,,,
2259,2377,2019-08-01 23:27:46,2019-08-01 23:29:04,,,,,,,
2260,2378,2019-08-02 00:00:37,2019-08-02 00:02:20,,,,,,,
2261,2379,2019-08-02 00:51:57,,,,,,,,
2262,2380,2019-08-02 01:46:27,,,,,,,,
2263,2381,2019-08-02 02:36:17,2019-08-02 02:37:22,,,,,,,
2264,2382,2019-08-02 03:13:46,2019-08-02 03:15:10,,,,,,,
2265,2383,2019-08-02 03:47:22,,,,,,,,
2266,2384,2019-08-02 04:22:34,2019-08-02 04:23:48,,,,,,,
2267,2385,2019-08-02 05:10:27,,,,,,,,
2268,2386,2019-08-02 05:57:48,2019-08-02 05:59:16,,,,,,,
2269,2387,2019-08-02 06:57:34,2019-08-02 07:06:26,,,,,,,
2270,2394,2019-08-02 12:36:04,,,,,,,,
2271,2395,2019-08-02 13:36:39,,,,,,,,
2272,2396,2019-08-02 14:31:20,2019-08-02 14:56:04,,,,,,,
2273,2397,2019-08-02 15:24:32,,,,,,,,
2274,2398,2019-08-02 16:14:28,2019-08-02 16:15:02,,,,,,,
2275,2399,2019-08-02 16:54:49,,,,,,,,
2276,2400,2019-08-02 17:35:30,,,,,,,,
2277,2401,2019-08-02 18:17:56,,,,,,,,
2278,2402,2019-08-02 19:12:32,2019-08-02 19:25:46,,,,,,,
2279,2403,2019-08-02 20:14:51,,,,,,,,
2280,2404,2019-08-02 20:55:33,2019-08-02 20:58:42,,,,,,,
2281,2405,2019-08-02 21:15:16,2019-08-02 21:16:24,,,,,,,
2282,2406,2019-08-02 22:46:11,,,,,,,,
2283,2407,2019-08-03 00:08:31,,,,,,,,
2284,2408,2019-08-03 00:45:07,2019-08-03 00:45:52,,,,,,,
2285,2409,2019-08-03 01:33:53,,,,,,,,
2286,2410,2019-08-03 02:13:51,2019-08-03 02:15:02,,,,,,,
2287,2411,2019-08-03 02:57:47,2019-08-03 02:59:28,,,,,,,
2288,2412,2019-08-03 03:26:10,,,,,,,,
2289,2413,2019-08-03 04:03:29,2019-08-03 04:05:10,,,,,,,
2290,2414,2019-08-03 04:35:44,,,,,,,,
2291,2415,2019-08-03 05:05:11,,,,,,,,
2292,2416,2019-08-03 05:48:35,2019-08-03 05:49:43,,,,,,,
2293,2417,2019-08-03 06:44:24,2019-08-03 06:45:48,,,,,,,
2294,2418,2019-08-03 07:10:24,2019-08-03 07:10:58,,,,,,,
2295,2419,2019-08-03 07:44:26,2019-08-03 07:45:35,,,,,,,
2296,2420,2019-08-03 08:22:49,2019-08-03 08:24:07,,,,,,,
2297,2421,2019-08-03 08:51:33,2019-08-03 08:54:27,,,,,,,
2298,2422,2019-08-03 09:23:13,2019-08-03 09:24:05,,,,,,,
2299,2423,2019-08-03 09:51:42,2019-08-03 09:53:06,,,,,,,
2300,2424,2019-08-03 10:22:02,,,,,,,,
2301,2425,2019-08-03 11:02:23,2019-08-03 11:02:59,,,,,,,
2302,2426,2019-08-03 11:30:42,2019-08-03 11:31:46,,,,,,,
2303,2427,2019-08-03 12:07:40,2019-08-03 12:08:33,,,,,,,
2304,2428,2019-08-03 12:39:51,,,,,,,,
2305,2429,2019-08-03 13:09:46,2019-08-03 13:10:31,,,,,,,
2306,2430,2019-08-03 13:40:30,,,,,,,,
2307,2431,2019-08-03 14:11:34,2019-08-03 14:23:22,,,,,,,
2308,2432,2019-08-03 14:59:43,2019-08-03 15:00:55,,,,,,,
2309,2433,2019-08-03 15:41:41,2019-08-03 15:44:08,,,,,,,
2310,2434,2019-08-03 16:41:20,,,,,,,,
2311,2435,2019-08-03 18:23:25,,,,,,,,
2312,2436,2019-08-03 19:48:54,,,,,,,,
2313,2437,2019-08-03 21:01:57,,,,,,,,
2314,2438,2019-08-03 22:29:04,,,,,,,,
2315,2439,2019-08-03 23:27:48,,,,,,,,
2316,2440,2019-08-04 00:36:54,2019-08-04 00:37:54,,,,,,,
2317,2441,2019-08-04 01:12:29,2019-08-04 01:26:41,,,,,,,
2318,2442,2019-08-04 01:50:56,,,,,,,,
2319,2443,2019-08-04 02:28:00,,,,,,,,
2320,2444,2019-08-04 03:08:19,,,,,,,,
2321,2445,2019-08-04 03:39:59,2019-08-04 03:41:33,,,,,,,
2322,2447,2019-08-04 04:59:19,2019-08-04 05:14:26,,,,,,,
2323,2448,2019-08-04 06:28:49,2019-08-04 06:44:26,,,,,,,
2324,2449,2019-08-04 07:51:12,,,,,,,,
2325,2450,2019-08-04 08:34:34,,,,,,,,
2326,2451,2019-08-04 09:49:23,,,,,,,,
2327,2452,2019-08-04 11:20:33,2019-08-04 11:21:52,,,,,,,
2328,2453,2019-08-04 11:56:39,,,,,,,,
2329,2454,2019-08-04 12:33:58,2019-08-04 12:26:02,,,,,,,
2330,2455,2019-08-04 12:59:37,,,,,,,,
2331,2456,2019-08-04 13:53:45,2019-08-04 13:55:17,,,,,,,
2332,2457,2019-08-04 14:44:52,,,,,,,,
2333,2458,2019-08-04 15:28:07,2019-08-04 15:28:30,,,,,,,
2334,2459,2019-08-04 15:55:33,,,,,,,,
2335,2460,2019-08-04 16:25:19,2019-08-04 16:35:17,,,,,,,
2336,2461,2019-08-04 17:12:25,2019-08-04 17:12:55,,,,,,,
2337,2462,2019-08-04 18:11:46,2019-08-04 18:12:10,,,,,,,
2338,2463,2019-08-04 18:58:21,2019-08-04 19:00:44,,,,,,,
2339,2464,2019-08-04 19:53:16,2019-08-04 19:57:12,,,,,,,2019-08-04 19:49:15
2340,2465,2019-08-04 20:46:17,2019-08-04 20:48:10,,,,,,,2019-08-04 20:48:59
2341,2466,2019-08-04 22:00:45,2019-08-04 22:03:20,,,,,,,2019-08-04 22:04:50
2342,2467,2019-08-04 23:11:28,2019-08-04 23:13:17,,,,,,,2019-08-04 23:15:18
2343,2468,2019-08-05 00:04:50,2019-08-05 00:18:05,,,,,,,2019-08-05 00:21:11
2344,2470,2019-08-05 01:13:47,2019-08-05 01:16:00,,,,,,,2019-08-05 01:13:57
2345,2471,2019-08-05 02:33:51,2019-08-05 02:45:53,,,,,,,2019-08-05 02:48:39
2346,2472,2019-08-05 03:50:39,2019-08-05 04:03:43,,,,,,,2019-08-05 04:16:10
2347,2473,2019-08-05 04:53:11,2019-08-05 05:30:15,,,,,,,
2348,2474,2019-08-05 05:12:42,2019-08-05 05:13:57,,,,,,,
2349,2475,2019-08-05 06:03:43,2019-08-05 06:24:01,,,,,,,
2350,2476,2019-08-05 07:17:06,,,,,,,,
2351,2477,2019-08-05 08:08:53,,,,,,,,
2352,2478,2019-08-05 09:05:59,,,,,,,,
2353,2479,2019-08-05 09:44:20,,,,,,,,
2354,2480,2019-08-05 10:11:47,,,,,,,,
2355,2481,2019-08-05 10:57:50,,,,,,,,
2356,2482,2019-08-05 11:35:16,,,,,,,,
2357,2483,2019-08-05 12:09:26,2019-08-05 12:22:42,,,,,,,
2358,2484,2019-08-05 12:48:53,2019-08-05 13:01:33,,,,,,,
2359,2485,2019-08-05 13:41:30,2019-08-05 13:42:49,,,,,,,
2360,2486,2019-08-05 14:13:03,,,,,,,,
2361,2487,2019-08-05 15:12:08,2019-08-05 15:06:51,,,,,,,
2362,2488,2019-08-05 19:36:00,2019-08-05 19:39:04,,,,,,,
2363,2489,2019-08-05 20:38:32,,,,,,,,
2364,2490,2019-08-05 22:06:31,,,,,,,,
2365,2492,2019-08-05 22:44:06,,,,,,,,
2366,2493,2019-08-05 23:36:40,,,,,,,,
2367,2494,2019-08-06 00:12:37,,,,,,,,
2368,2495,2019-08-06 00:36:13,,,,,,,,
2369,2496,2019-08-06 01:13:33,,,,,,,,
2370,2497,2019-08-06 01:42:27,2019-08-06 01:42:51,,,,,,,
2371,2498,2019-08-06 02:04:20,,,,,,,,
2372,2499,2019-08-06 02:39:57,2019-08-06 02:41:06,,,,,,,
2373,2500,2019-08-06 03:10:07,2019-08-06 03:10:57,,,,,,,
2374,2501,2019-08-06 03:46:49,2019-08-06 04:02:24,2019-08-06 04:29:47,,,,,,
2375,2502,2019-08-06 04:43:42,2019-08-06 04:46:39,2019-08-06 05:10:36,,,,,,
2376,2503,2019-08-06 05:35:25,2019-08-06 05:50:39,,,,,,,
2377,2504,2019-08-06 06:44:12,,,,,,,,
2378,2505,2019-08-06 07:27:16,2019-08-06 07:28:27,,,,,,,
2379,2506,2019-08-06 08:19:38,2019-08-06 08:21:05,2019-08-06 08:44:03,,,,,,
2380,2507,2019-08-06 09:03:35,2019-08-06 09:06:07,2019-08-06 09:26:10,,,,,,
2381,2508,2019-08-06 09:46:24,2019-08-06 10:01:39,2019-08-06 10:25:40,,,,,,
2382,2509,2019-08-06 10:50:20,,,,,,,,
2383,2510,2019-08-06 11:33:05,,,,,,,,
2384,2511,2019-08-06 12:09:33,2019-08-06 12:22:39,,,,,,,
2385,2512,2019-08-06 12:53:31,,,,,,,,
2386,2513,2019-08-06 13:21:03,2019-08-06 13:35:06,,,,,,,
2387,2514,2019-08-06 14:10:02,2019-08-06 14:25:00,,,,,,,
2388,2515,2019-08-06 15:08:13,2019-08-06 15:21:42,,,,,,,
2389,2516,2019-08-06 15:41:06,2019-08-06 15:46:26,,,,,,,
2390,2517,2019-08-06 16:40:11,2019-08-06 16:41:09,2019-08-06 16:53:33,,,,,,
2391,2518,2019-08-06 17:18:29,2019-08-06 17:20:38,,,,,,,
2392,2519,2019-08-06 17:58:14,2019-08-06 18:02:11,,,,,,,
2393,2520,2019-08-06 18:39:17,2019-08-06 18:41:21,,,,,,,
2394,2521,2019-08-06 19:32:07,2019-08-06 19:33:41,,,,,,,
2395,2522,2019-08-06 20:11:03,,,,,,,,
2396,2523,2019-08-06 20:45:43,2019-08-06 20:47:10,,,,,,,
2397,2524,2019-08-06 22:09:00,2019-08-06 22:09:34,,,,,,,
2398,2525,2019-08-06 22:51:01,,,,,,,,
2399,2526,2019-08-06 23:32:37,,,,,,,,
2400,2527,2019-08-07 00:12:14,2019-08-07 00:14:02,,,,,,,
2401,2528,2019-08-07 01:11:17,2019-08-07 01:23:15,,,,,,,
2402,2529,2019-08-07 02:10:33,2019-08-07 02:13:34,,,,,,,
2403,2530,2019-08-07 02:46:06,2019-08-07 03:05:08,,,,,,,
2404,2531,2019-08-07 03:25:52,2019-08-07 03:36:57,,,,,,,
2405,2532,2019-08-07 04:02:27,,,,,,,,
2406,2533,2019-08-07 04:38:04,2019-08-07 04:39:16,,,,,,,
2407,2534,2019-08-07 05:15:55,2019-08-07 05:19:46,,,,,,,
2408,2535,2019-08-07 05:51:27,,,,,,,,
2409,2536,2019-08-07 06:25:34,,,,,,,,
2410,2537,2019-08-07 07:03:47,2019-08-07 07:05:10,,,,,,,
2411,2538,2019-08-07 08:18:06,2019-08-07 08:20:00,,,,,,,
2412,2539,2019-08-07 09:03:51,2019-08-07 09:05:54,,,,,,,
2413,2540,2019-08-07 10:43:26,,,,,,,,
2414,2541,2019-08-07 11:17:10,2019-08-07 11:20:13,,,,,,,
2415,2542,2019-08-07 11:56:10,2019-08-07 11:59:09,,,,,,,
2416,2543,2019-08-07 15:50:46,2019-08-07 15:51:31,,,,,,,
2417,2544,2019-08-07 16:48:07,,,,,,,,
2418,2545,2019-08-07 17:25:16,,,,,,,,
2419,2546,2019-08-07 18:05:49,,,,,,,,
2420,2547,2019-08-07 19:18:57,2019-08-07 19:31:48,,,,,,,
2421,2548,2019-08-07 20:06:22,,,,,,,,
2422,2549,2019-08-07 20:45:49,,,,,,,,
2423,2550,2019-08-07 21:11:33,2019-08-07 21:12:12,,,,,,,
2424,2551,2019-08-07 21:44:30,,,,,,,,
2425,2552,2019-08-07 22:45:00,,,,,,,,
2426,2553,2019-08-07 23:25:25,2019-08-07 23:26:58,,,,,,,
2427,2554,2019-08-08 00:34:39,2019-08-08 00:36:01,,,,,,,
2428,2555,2019-08-08 01:37:34,,,,,,,,
2429,2556,2019-08-08 02:42:50,,,,,,,,
2430,2557,2019-08-08 03:51:19,,,,,,,,
2431,2558,2019-08-08 04:37:50,,,,,,,,
2432,2559,2019-08-08 05:11:30,,,,,,,,
2433,2560,2019-08-08 06:27:13,2019-08-08 06:23:19,,,,,,,
2434,2561,2019-08-08 07:44:21,,,,,,,,
2435,2562,2019-08-08 09:58:21,,2019-08-08 08:53:54,2019-08-08 09:00:26,,2019-08-08 08:46:56,2019-08-08 10:01:56,,
2436,2563,2019-08-08 10:43:20,,2019-08-08 09:44:29,,,2019-08-08 09:35:19,2019-08-08 10:43:30,,
2437,2564,2019-08-08 11:22:15,,2019-08-08 10:23:01,,,2019-08-08 10:16:47,2019-08-08 11:23:43,,
2438,2565,,,2019-08-08 11:15:53,,,2019-08-08 11:08:50,2019-08-08 12:21:19,,
2439,2566,2019-08-08 13:20:30,,2019-08-08 11:58:25,2019-08-08 12:03:12,,2019-08-08 12:03:43,2019-08-08 13:05:02,,
2440,2567,2019-08-08 15:50:30,,2019-08-08 14:40:37,,2019-08-08 16:01:07,2019-08-08 14:33:59,,,
2441,2568,2019-08-08 16:44:40,,2019-08-08 15:27:54,,,,2019-08-08 16:45:44,,
2442,2569,,,2019-08-08 16:21:38,,,2019-08-08 16:12:14,,,
2443,2570,2019-08-08 17:59:41,,,,,2019-08-08 18:02:16,2019-08-08 18:27:34,,
2444,2571,2019-08-08 19:27:33,,,,,2019-08-08 19:30:11,,,
2445,2572,2019-08-08 20:27:03,,,,,2019-08-08 20:28:45,,,
2446,2573,2019-08-08 21:16:15,,,,,,,,
2447,2574,2019-08-08 21:50:21,,,,,2019-08-08 22:02:01,,,
2448,2575,2019-08-08 22:43:34,,,,,2019-08-08 22:44:43,,,
2449,2576,2019-08-08 23:45:12,,,,,2019-08-08 23:47:40,,,
2450,2577,2019-08-09 01:05:41,,,,,2019-08-09 01:06:57,,,
2451,2578,2019-08-09 02:09:08,,,,,,,,
2452,2579,2019-08-09 03:07:15,,,,,,,,
2453,2580,2019-08-09 03:53:52,,,,,2019-08-09 03:55:27,,,
2454,2581,2019-08-09 04:37:15,,,,,,,,
2455,2582,2019-08-09 04:56:43,,,,,2019-08-09 04:58:12,,,
2456,2583,2019-08-09 05:36:52,2019-08-09 05:38:46,,,,2019-08-09 05:37:32,,,
2457,2584,2019-08-09 06:17:06,,,,,,,,
2458,2585,2019-08-09 07:00:38,,,,,,,,
2459,2586,2019-08-09 07:32:06,,,,,,,,
2460,2587,2019-08-09 08:21:04,,,,,,,,
2461,2588,2019-08-09 08:49:26,,,,,,,,
2462,2589,2019-08-09 09:25:15,,,,,,,,
2463,2590,2019-08-09 09:58:44,,,,,,,,
2464,2591,2019-08-09 10:26:02,2019-08-09 10:28:08,,,,2019-08-09 10:26:39,,,
2465,2592,2019-08-09 11:24:38,2019-08-09 11:26:17,,,,2019-08-09 11:27:25,,,
2466,2593,2019-08-09 13:05:15,2019-08-09 13:06:45,,,,,,,
2467,2594,2019-08-09 14:10:03,2019-08-09 13:57:00,,,,,,,
2468,2595,2019-08-09 14:10:15,,,,,,,,
2469,2596,2019-08-09 14:52:44,2019-08-09 14:40:10,,,,,,,
2470,2597,2019-08-09 15:17:55,2019-08-09 15:19:54,,,,,,,
2471,2598,2019-08-09 15:53:37,2019-08-09 15:56:47,,,,,,,
2472,2599,2019-08-09 16:31:08,,,,,,,,
2473,2600,2019-08-09 16:55:45,,,,,,,,
2474,2601,2019-08-09 17:25:36,,,,,,,,
2475,2602,2019-08-09 18:05:07,,,,,,,,
2476,2603,2019-08-09 18:37:58,,,,,,,,
2477,2604,2019-08-09 19:25:23,,,,,,,,
2478,2605,2019-08-09 20:22:19,,,,,,,,
2479,2606,2019-08-09 20:59:07,,,,,,,,
2480,2607,2019-08-09 22:33:35,,,,,,,,
2481,2608,2019-08-09 23:46:50,,,,,,,,
2482,2609,2019-08-10 00:27:43,2019-08-10 00:30:02,,,,,,,
2483,2610,2019-08-10 01:00:11,,,,,,,,
2484,2611,2019-08-10 02:06:59,,,,,,,,
2485,2612,2019-08-10 02:42:15,,,,,,,,
2486,2613,2019-08-10 03:35:11,,,,,,,,
2487,2614,2019-08-10 04:23:14,2019-08-10 04:36:40,,,,,,,
2488,2615,2019-08-10 05:08:01,,,,,,,,
2489,2616,2019-08-10 05:39:09,,,,,,,,
2490,2617,2019-08-10 06:04:06,,,,,,,,
2491,2618,2019-08-10 06:57:57,,,,,,,,
2492,2619,2019-08-10 07:37:51,,,,,,,,
2493,2620,2019-08-10 08:23:08,,,,,,,,
2494,2621,2019-08-10 08:40:11,2019-08-10 08:41:51,,,,,,,
2495,2622,2019-08-10 09:20:26,2019-08-10 09:34:16,,,,,,,
2496,2623,2019-08-10 10:52:32,2019-08-10 10:54:15,,,,,,,
2497,2630,2019-08-10 16:20:08,,,,,,,,
2498,2631,2019-08-10 17:21:14,,,,,,,,
2499,2632,2019-08-10 19:04:28,2019-08-10 19:16:00,,,,,,,
2500,2633,2019-08-10 20:09:03,2019-08-10 20:23:33,,,,,,,
2501,2634,2019-08-10 21:04:31,2019-08-10 21:24:59,,,,,,,
2502,2635,2019-08-10 21:51:00,2019-08-10 21:52:29,,,,,,,
2503,2636,2019-08-10 22:30:53,2019-08-10 22:32:21,,,,,,,
2504,2637,2019-08-10 23:15:34,2019-08-10 23:32:17,,,,,,,
2505,2638,2019-08-11 00:13:57,2019-08-11 00:26:35,,,,,,,
2506,2639,2019-08-11 01:46:17,,,,,,,,
2507,2640,2019-08-11 02:33:43,,,,,,,,
2508,2641,2019-08-11 03:19:50,,,,,,,,
2509,2642,2019-08-11 04:41:32,,,,,,,,
2510,2643,2019-08-11 05:42:29,,,,,,,,
2511,2644,2019-08-11 07:03:26,,,,,,,,
2512,2645,2019-08-11 07:47:21,,,,,,,,
2513,2646,2019-08-11 08:47:16,,,,,,,,
2514,2647,2019-08-11 10:45:42,2019-08-11 10:46:07,,,,,,2019-08-11 11:12:56,
2515,2648,2019-08-11 11:37:22,2019-08-11 11:49:52,,,,,,2019-08-11 12:13:47,
2516,2649,2019-08-11 12:55:05,2019-08-11 12:53:28,,,,,,2019-08-11 13:20:31,
2517,2650,2019-08-11 13:39:01,2019-08-11 13:41:55,,,,,,2019-08-11 13:54:30,
2518,2651,2019-08-11 14:20:46,2019-08-11 14:22:37,,,,,,2019-08-11 14:33:40,
2519,2652,2019-08-11 14:51:18,,,,,,,2019-08-11 15:09:29,
2520,2653,2019-08-11 15:39:44,2019-08-11 15:41:49,,,,,,,
2521,2654,2019-08-11 16:20:28,2019-08-11 16:20:57,,,,,,,
2522,2655,2019-08-11 17:24:33,2019-08-11 17:25:55,,,,,,,
2523,2656,2019-08-11 18:38:07,,,,,,,,
2524,2657,2019-08-11 20:49:39,2019-08-11 20:51:40,,,,,,,
2525,2658,2019-08-11 21:24:28,2019-08-11 21:26:07,,,,,,,
2526,2659,2019-08-11 21:56:49,2019-08-11 21:57:49,,,,,,,
2527,2660,2019-08-11 23:37:54,2019-08-11 23:38:12,,,,,,,
2528,2661,2019-08-12 00:57:10,,,,,,,,
2529,2662,2019-08-12 01:51:59,,,,,,,,
2530,2663,2019-08-12 02:14:41,2019-08-12 02:18:05,,,,,,,
2531,2664,2019-08-12 02:57:57,,,,,,,,
2532,2665,2019-08-12 03:31:40,,,,,,,,
2533,2666,2019-08-12 03:58:07,,,,,,,,
2534,2667,2019-08-12 04:24:19,,,,,,,,
2535,2668,2019-08-12 05:00:20,,,,,,,,
2536,2669,2019-08-12 05:24:29,,,,,,,,
2537,2670,2019-08-12 05:48:20,2019-08-12 05:49:45,,,,,,,
2538,2671,2019-08-12 06:44:08,2019-08-12 06:44:38,,,,,,,
2539,2672,2019-08-12 07:19:44,2019-08-12 07:24:24,,,,,,,
2540,2673,2019-08-12 08:07:26,,,,,,,,
2541,2674,2019-08-12 09:15:53,,,,,,,,
2542,2675,2019-08-12 10:08:04,2019-08-12 10:09:23,,,,,,,
2543,2676,2019-08-12 11:10:26,2019-08-12 11:11:41,,,,,,,
2544,2677,2019-08-12 11:29:51,2019-08-12 11:31:12,,,,,,,
2545,2678,2019-08-12 11:59:47,2019-08-12 12:00:46,,,,,,,
2546,2679,2019-08-12 12:40:54,2019-08-12 12:42:13,,,,,,,
2547,2680,2019-08-12 13:15:21,2019-08-12 13:16:34,,,,,,,
2548,2681,2019-08-12 13:42:54,2019-08-12 13:56:14,,,,,,,
2549,2682,2019-08-12 14:24:27,2019-08-12 14:26:38,,,,,,,
2550,2684,2019-08-12 14:57:35,,2019-08-12 15:42:12,,,,,,
2551,2685,2019-08-12 15:58:09,2019-08-12 16:08:15,2019-08-12 16:21:14,,,,,,
2552,2686,2019-08-12 16:37:38,2019-08-12 16:54:32,2019-08-12 17:07:44,,,,,,
2553,2687,2019-08-12 17:43:45,2019-08-12 17:51:55,,,,,,,
2554,2688,2019-08-12 18:46:34,,,,,,,,
2555,2689,2019-08-12 19:39:35,,,,,,,,
2556,2690,2019-08-12 20:17:12,2019-08-12 20:18:15,,,,,,,
2557,2691,2019-08-12 20:42:29,2019-08-12 20:43:10,,,,,,,
2558,2692,2019-08-12 21:27:47,2019-08-12 21:29:04,,,,,,,
2559,2693,2019-08-12 22:07:20,,,,,,,,
2560,2694,2019-08-12 22:40:22,,,,,,,,
2561,2695,2019-08-12 23:13:50,,,,,,,,
2562,2696,2019-08-12 23:42:11,,,,,,,,
2563,2697,2019-08-13 00:41:44,,,,,,,,
2564,2698,2019-08-13 03:37:49,,,,,,,,
2565,2699,2019-08-13 04:56:58,,,,,,,,
2566,2700,2019-08-13 05:46:02,,,,,,,,
2567,2701,2019-08-13 06:26:48,,,,,,,,
2568,2702,2019-08-13 07:11:42,,,,,,,,
2569,2703,2019-08-13 07:42:11,2019-08-13 07:43:25,,,,,,,
2570,2704,2019-08-13 08:19:19,,,,,,,,
2571,2705,2019-08-13 08:54:56,2019-08-13 09:09:10,,,,,,,
2572,2706,2019-08-13 09:45:15,2019-08-13 09:46:12,,,,,,,
2573,2707,2019-08-13 10:30:28,,,,,,,,
2574,2708,2019-08-13 11:12:34,,,,,,,,
2575,2709,2019-08-13 11:59:05,,,,,,,,
2576,2710,2019-08-13 12:43:30,,,,,,,,
2577,2711,2019-08-13 13:21:47,,,,,,,,
2578,2712,2019-08-13 14:12:42,,,,,,,,
2579,2713,2019-08-13 15:23:32,2019-08-13 15:38:50,,,,,,,
2580,2714,2019-08-13 16:15:57,2019-08-13 16:28:24,,,,,,,
2581,2715,2019-08-13 17:29:46,,,,,,,,
2582,2716,2019-08-13 18:01:27,,,,,2019-08-13 18:02:42,,,
2583,2717,2019-08-13 18:38:25,,,,,,,,
2584,2718,2019-08-13 19:04:37,,,,,2019-08-13 19:20:22,,,
2585,2719,2019-08-13 19:55:51,,,,,2019-08-13 19:57:19,,,
2586,2720,2019-08-13 20:29:16,,,,,2019-08-13 20:30:31,,,
2587,2721,2019-08-13 21:09:32,,,,,2019-08-13 21:20:38,,,
2588,2722,2019-08-13 21:46:57,,,,,2019-08-13 21:47:52,,,
2589,2723,2019-08-13 22:40:59,,,,,2019-08-13 22:42:00,,,
2590,2724,2019-08-13 23:15:03,,,,,,,,
2591,2725,2019-08-13 23:52:07,,,,,2019-08-14 00:04:33,,,
2592,2726,2019-08-14 00:29:37,,,,,2019-08-14 00:59:11,,,
2593,2727,2019-08-14 01:22:09,,,,,,,,
2594,2728,2019-08-14 02:30:24,,,,,,,,
2595,2729,2019-08-14 03:18:42,,,,,,,,
2596,2730,2019-08-14 04:59:33,,,,,,,,
2597,2731,2019-08-14 06:14:10,,,,,,,,
2598,2732,2019-08-14 07:42:23,,,,,,,,
2599,2733,2019-08-14 08:23:35,,,,,,,,
2600,2734,2019-08-14 09:05:10,,,,,,,,
2601,2735,2019-08-14 09:33:19,,,,,,,,
2602,2736,2019-08-14 10:10:21,2019-08-14 10:11:24,,,,,,,
2603,2737,2019-08-14 18:32:52,,,,,,,,
2604,2738,2019-08-14 19:14:54,,,,,,,,
2605,2739,2019-08-14 19:58:54,2019-08-14 19:59:42,,,,,,,
2606,2740,2019-08-14 20:48:40,,,,,,,,
2607,2741,2019-08-14 21:36:44,2019-08-14 21:37:29,,,,,,,
2608,2742,2019-08-14 22:29:52,2019-08-14 22:30:50,,,,,,,
2609,2743,2019-08-14 23:13:26,2019-08-14 23:16:05,,,,,,,
2610,2744,2019-08-14 23:46:52,2019-08-14 23:49:29,,,,,,,
2611,2745,2019-08-15 00:28:43,,,,,,,,
2612,2746,2019-08-15 01:06:25,2019-08-15 01:08:07,,,,,,,
2613,2747,2019-08-15 02:00:08,,,,,,,,
2614,2748,2019-08-15 02:50:57,,,,,,,,
2615,2749,2019-08-15 03:45:28,2019-08-15 03:46:30,,,,,,,
2616,2750,2019-08-15 04:16:36,,,,,,,,
2617,2751,2019-08-15 04:54:54,,,,,,,,
2618,2752,2019-08-15 05:28:23,,,,,,,,
2619,2753,2019-08-15 06:11:55,2019-08-15 06:15:06,,,,,,,
2620,2754,2019-08-15 06:45:40,2019-08-15 06:48:14,,,,,,,
2621,2755,2019-08-15 07:27:37,,,,,,,,
2622,2756,2019-08-15 08:15:58,2019-08-15 08:18:10,,,,,,,
2623,2757,2019-08-15 09:26:45,2019-08-15 09:28:20,,,,,,,
2624,2758,2019-08-15 10:26:13,2019-08-15 10:40:10,,,,,,,
2625,2759,2019-08-15 11:20:01,2019-08-15 11:21:35,,,,,,,
2626,2760,2019-08-15 12:35:53,,,,,,,,
2627,2761,2019-08-15 13:19:51,2019-08-15 13:21:09,,,,,,,
2628,2762,2019-08-15 14:10:12,2019-08-15 14:12:32,,,,,,,
2629,2763,2019-08-15 15:09:12,,,,,,,,
2630,2764,2019-08-15 16:21:44,2019-08-15 16:22:57,,,,,,,
2631,2765,2019-08-15 21:07:44,,,,,,,,
2632,2766,2019-08-15 21:54:51,,,,,,,,
2633,2767,2019-08-15 22:33:34,2019-08-15 22:34:26,,,,,,,
2634,2768,2019-08-15 23:27:16,,,,,,,,
2635,2769,2019-08-15 23:59:03,,,,,,,,
2636,2770,2019-08-16 00:43:04,,,,,,,,
2637,2771,2019-08-16 01:24:35,,,,,,,,
2638,2772,2019-08-16 01:55:11,2019-08-16 01:56:50,,,,,,,
2639,2773,2019-08-16 02:24:01,,,,,,,,
2640,2774,2019-08-16 02:52:57,,,,,,,,
2641,2775,2019-08-16 03:30:08,2019-08-16 03:32:45,,,,,,,
2642,2776,2019-08-16 04:06:53,,,,,,,,
2643,2777,2019-08-16 04:34:50,2019-08-16 04:35:47,,,,,,,
2644,2778,2019-08-16 06:00:18,,,,,,,,
2645,2779,2019-08-16 07:37:58,,,,,,,,
2646,2780,2019-08-16 08:27:37,,,,,,,,
2647,2781,2019-08-16 09:29:21,,,,,,,,
2648,2782,2019-08-16 11:07:52,,,,,,,,
2649,2783,2019-08-16 10:31:51,2019-08-16 10:31:51,,,,,,,
2650,2784,2019-08-16 11:40:34,,,,,,,,
2651,2785,2019-08-16 12:13:46,,,,,,,,
2652,2786,2019-08-16 13:07:30,,,,,,,,
2653,2787,2019-08-16 13:41:56,2019-08-16 13:46:34,,,,,,,
2654,2793,2019-08-16 19:52:48,2019-08-16 20:07:37,,,,,,,
2655,2794,2019-08-16 20:43:56,2019-08-16 20:55:04,,,,,,,
2656,2795,2019-08-16 21:36:46,,,,,,,,
2657,2796,2019-08-16 22:01:44,2019-08-16 22:38:17,,,,,,,
2658,2797,2019-08-16 23:04:28,,,,,,,,
2659,2798,2019-08-16 23:57:02,,,,,,,,
2660,2799,2019-08-17 00:55:35,2019-08-17 00:57:02,,,,,,,
2661,2800,2019-08-17 02:03:31,2019-08-17 02:04:09,,,,,,,
2662,2801,2019-08-17 02:35:26,,,,,,,,
